Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
14.0,0.041291169,3,23,0,2,2181.1608,False,True,False,False
12.85,0.022604051,3,23,0,2,3428.2042,False,True,False,False
20.85,0.056580228,2,18,0,1,623.1888,False,True,False,False
12.35,0.164196823,2,21,1,2,2133.2232,False,True,False,False
6.85,0.022976497,4,11,1,0,3401.5722,False,False,True,False
10.3,0.027310252,2,16,0,1,1289.6546,False,True,False,False
8.895,0.141975462,1,35,0,2,50.6008,True,False,False,False
8.775,0.0,1,33,2,0,790.9704,False,True,False,False
18.85,0.01619866,2,13,0,1,3147.9024,False,True,False,False
19.5,0.014205168,1,35,1,0,2486.763,False,False,False,True
14.85,0.09344495,2,16,0,1,1139.8496,False,True,False,False
20.5,0.019199733,1,23,0,2,1816.3024,False,True,False,False
7.84,0.154120252,1,11,1,0,199.74,False,False,True,False
18.25,0.089004389,4,18,0,1,978.726,False,True,False,False
10.3,0.011117041,1,33,2,0,2683.174,False,True,False,False
12.5,0.103422709,3,16,0,1,2897.5616,False,True,False,False
20.35,0.089035961,4,35,1,0,9158.079,False,False,False,True
20.25,0.102723919,1,23,0,2,1957.452,False,True,False,False
16.75,0.024733134,1,35,1,0,1296.3126,False,False,False,True
15.0,0.044871033,2,33,2,0,2528.7084,False,True,False,False
8.325,0.029760052,1,33,2,0,284.2966,False,True,False,False
15.85,0.078999287,1,13,0,1,759.012,False,True,False,False
13.1,0.020870744,2,23,0,2,1787.673,False,True,False,False
6.26,0.031599715,2,13,0,1,2431.5016,False,True,False,False
17.25,0.042413704,3,11,1,0,4466.1864,False,False,True,False
5.765,0.072284689,2,16,0,1,2048.6666,False,True,False,False
13.6,0.009984847,3,33,2,0,1940.807,False,True,False,False
10.5,0.052852621,1,13,0,1,2067.309,False,True,False,False
7.975,0.014660821,1,18,0,1,2663.2,False,True,False,False
12.65,0.076354362,4,11,1,0,1146.5076,False,False,True,False
12.3,0.076709639,4,18,0,1,3448.844,False,True,False,False
5.985,0.005677876,3,18,0,1,1665.8316,False,True,False,False
16.85,0.0,3,35,1,0,8114.7704,False,False,False,True
15.15,0.012282366,2,21,1,2,1713.7692,False,True,False,False
12.35,0.026681262,1,23,0,2,810.9444,False,True,False,False
14.3,0.127541722,1,23,0,2,1193.1136,False,True,False,False
8.695,0.119513002,1,16,0,1,856.8846,False,True,False,False
16.35,0.054463442,3,22,0,0,165.7842,True,False,False,False
6.135,0.0,3,18,0,1,1057.9562,False,True,False,False
19.5,0.015756784,3,18,0,1,2205.1296,False,True,False,False
9.5,0.010907967,3,33,2,0,2940.1728,False,True,False,False
8.895,0.07543556,4,16,0,1,3046.7008,False,True,False,False
18.25,0.0,4,23,0,2,3327.6684,False,True,False,False
21.35,0.115194717,4,22,0,0,520.6556,True,False,False,False
19.7,0.066922802,3,16,0,1,2999.429,False,True,False,False
13.35,0.064636203,1,35,1,0,2113.2492,False,False,False,True
16.6,0.103195401,2,18,0,1,942.7728,False,True,False,False
13.1,0.13121032,1,35,0,2,75.2354,True,False,False,False
10.895,0.035747522,2,23,0,2,1581.9408,False,True,False,False
15.85,0.192650072,1,35,0,2,37.9506,True,False,False,False
15.7,0.098031771,3,35,0,2,151.8024,True,False,False,False
8.0,0.030118338,4,35,1,0,3486.1288,False,False,False,True
8.51,0.016201845,4,13,0,1,4262.4516,False,True,False,False
14.15,0.05837308,4,22,0,0,731.0484,True,False,False,False
6.65,0.087652908,2,16,0,1,1398.8458,False,True,False,False
15.25,0.065999008,3,21,1,2,2336.958,False,True,False,False
18.25,0.088750333,4,33,2,0,2348.9424,False,True,False,False
15.5,0.100277876,4,35,1,0,7094.7648,False,False,False,True
16.0,0.099252438,1,16,0,1,1054.6272,False,True,False,False
19.2,0.0,2,18,0,1,1298.31,False,True,False,False
12.15,0.0,2,13,0,1,2330.3,False,True,False,False
8.895,0.026384672,4,21,1,2,4584.6988,False,True,False,False
10.895,0.228993134,4,22,0,0,527.3136,True,False,False,False
16.0,0.065431917,1,13,0,1,1869.5664,False,True,False,False
10.895,0.026749991,2,35,1,0,2876.256,False,False,False,True
9.195,0.0,1,11,1,0,407.4696,False,False,True,False
11.35,0.043333912,4,11,1,0,2189.8162,False,False,True,False
10.0,0.089656812,3,13,0,1,1603.9122,False,True,False,False
9.395,0.039954281,1,16,0,1,2013.3792,False,True,False,False
15.2,0.087854925,2,35,0,2,95.8752,True,False,False,False
20.75,0.149404057,4,22,0,0,774.9912,True,False,False,False
9.8,0.0268952,2,18,0,1,2403.538,False,True,False,False
5.695,0.065857092,4,11,1,0,4380.2982,False,False,True,False
18.2,0.161817014,1,18,0,1,219.714,False,True,False,False
19.35,0.082197959,1,33,2,0,729.051,False,True,False,False
18.35,0.015335349,2,18,0,1,1393.5194,False,True,False,False
6.36,0.00599072,3,18,0,1,5262.4832,False,True,False,False
9.8,0.013898123,1,11,1,0,372.848,False,False,True,False
20.7,0.078912473,2,35,1,0,3273.7386,False,False,False,True
9.895,0.059776237,4,35,1,0,5344.3766,False,False,False,True
6.635,0.0,1,33,2,0,303.6048,False,True,False,False
18.1,0.297883712,3,22,0,0,314.2576,True,False,False,False
8.93,0.022059594,1,22,0,0,276.307,True,False,False,False
8.3,0.03532494,1,33,2,0,721.0614,False,True,False,False
8.895,0.124967595,2,18,0,1,3467.4864,False,True,False,False
16.35,0.062411404,4,23,0,2,5416.9488,False,True,False,False
8.6,0.032754431,2,11,1,0,283.6308,False,False,True,False
5.825,0.160178832,3,35,0,2,323.5788,True,False,False,False
19.0,0.104035148,4,13,0,1,5206.556,False,True,False,False
7.56,0.06390019,3,18,0,1,2503.408,False,True,False,False
12.6,0.062648111,2,33,2,0,1960.781,False,True,False,False
15.6,0.111685868,3,22,0,0,370.1848,True,False,False,False
8.71,0.233039817,1,22,0,0,95.8752,True,False,False,False
18.1,0.17824575,3,21,1,2,3299.7048,False,True,False,False
13.35,0.140241213,3,13,0,1,2684.5056,False,True,False,False
16.6,0.0,3,23,0,2,2085.2856,False,True,False,False
6.695,0.033935576,4,16,0,1,2210.456,False,True,False,False
17.7,0.016516275,1,35,1,0,2187.153,False,False,False,True
16.6,0.026537206,1,23,0,2,1049.9666,False,True,False,False
15.35,0.015673267,3,16,0,1,2719.793,False,True,False,False
19.7,0.089083914,1,22,0,0,56.593,True,False,False,False
14.3,0.131152799,1,13,0,1,231.6984,False,True,False,False
13.0,0.083109455,4,35,1,0,5734.5354,False,False,False,True
10.0,0.045818773,2,33,2,0,1398.18,False,True,False,False
14.8,0.044869794,1,16,0,1,1531.34,False,True,False,False
19.5,0.0,3,35,0,2,319.584,True,False,False,False
8.71,0.04605781,1,21,1,2,633.8416,False,True,False,False
12.15,0.030815427,4,22,0,0,1014.6792,True,False,False,False
17.85,0.01806055,2,18,0,1,2094.6068,False,True,False,False
9.5,0.035205866,3,21,1,2,2386.2272,False,True,False,False
11.8,0.076705948,1,16,0,1,780.9834,False,True,False,False
14.1,0.089677773,2,23,0,2,1693.7952,False,True,False,False
13.1,0.132327406,3,35,0,2,334.2316,True,False,False,False
19.35,0.065520388,3,23,0,2,1342.2528,False,True,False,False
19.75,0.012518707,4,13,0,1,4916.2672,False,True,False,False
10.3,0.050353695,1,13,0,1,1757.712,False,True,False,False
17.75,0.110762642,2,35,1,0,1637.868,False,False,False,True
9.395,0.045050674,1,35,1,0,1747.725,False,False,False,True
10.8,0.083016832,4,13,0,1,2876.256,False,True,False,False
17.75,0.0,2,18,0,1,1966.7732,False,True,False,False
8.575,0.023983258,2,11,1,0,958.752,False,False,True,False
19.1,0.075836522,1,22,0,0,81.2276,True,False,False,False
20.7,0.100330684,2,21,1,2,1238.388,False,True,False,False
9.695,0.051778173,3,35,0,2,319.584,True,False,False,False
6.785,0.022970468,4,16,0,1,4418.2488,False,True,False,False
6.57,0.066014596,4,33,2,0,2863.6058,False,True,False,False
5.78,0.07429945,4,18,0,1,1845.5976,False,True,False,False
6.92,0.131128467,1,21,1,2,1561.9668,False,True,False,False
20.25,0.014816356,4,21,1,2,3848.324,False,True,False,False
13.65,0.049318315,3,18,0,1,2097.27,False,True,False,False
13.5,0.017960492,1,13,0,1,639.168,False,True,False,False
16.5,0.035801238,1,11,1,0,559.272,False,False,True,False
16.7,0.038606365,3,18,0,1,2770.3938,False,True,False,False
8.68,0.008871687,2,11,1,0,295.6152,False,False,True,False
8.365,0.125793938,1,35,0,2,37.9506,True,False,False,False
7.235,0.058369013,2,11,1,0,1267.0174,False,False,True,False
16.75,0.0,1,23,0,2,353.5398,False,True,False,False
15.35,0.073269336,1,16,0,1,1118.544,False,True,False,False
10.8,0.049677651,4,33,2,0,4655.2736,False,True,False,False
6.26,0.031470832,2,21,1,2,1547.3192,False,True,False,False
5.63,0.024579432,2,21,1,2,1045.306,False,True,False,False
6.92,0.131665479,1,13,0,1,275.6412,False,True,False,False
12.15,0.015523707,4,11,1,0,2735.1064,False,False,True,False
16.6,0.122475364,3,18,0,1,347.5476,False,True,False,False
9.195,0.107891398,3,23,0,2,3817.0314,False,True,False,False
19.0,0.128065918,2,16,0,1,1905.5196,False,True,False,False
9.395,0.045361705,1,18,0,1,665.8,False,True,False,False
9.8,0.090390357,4,33,2,0,2324.9736,False,True,False,False
12.6,0.087029712,2,35,1,0,3205.1612,False,False,False,True
18.85,0.052054819,4,23,0,2,2101.9306,False,True,False,False
9.13,0.051952573,3,18,0,1,1821.6288,False,True,False,False
9.0,0.050786366,3,13,0,1,3643.2576,False,True,False,False
17.1,0.067141355,2,16,0,1,2942.836,False,True,False,False
6.715,0.121485195,1,33,2,0,587.2356,False,True,False,False
5.82,0.080640478,3,23,0,2,2886.243,False,True,False,False
18.7,0.037699254,2,18,0,1,2223.772,False,True,False,False
7.93,0.0,2,11,1,0,487.3656,False,False,True,False
18.75,0.034501405,4,13,0,1,5770.4886,False,True,False,False
20.35,0.053795154,2,35,1,0,1414.1592,False,False,False,True
5.0,0.044004675,4,23,0,2,5502.837,False,True,False,False
7.445,0.0,1,23,0,2,2181.8266,False,True,False,False
20.85,0.121250374,4,23,0,2,1565.9616,False,True,False,False
20.85,0.0,2,11,1,0,1054.6272,False,False,True,False
19.2,0.100230114,2,21,1,2,1667.829,False,True,False,False
17.35,0.167383061,3,23,0,2,2812.3392,False,True,False,False
14.3,0.034404732,2,16,0,1,489.363,False,True,False,False
19.5,0.082719632,3,18,0,1,2865.6032,False,True,False,False
6.675,0.041913535,1,16,0,1,1665.8316,False,True,False,False
8.18,0.0132043,3,13,0,1,2694.4926,False,True,False,False
6.98,0.041105789,1,23,0,2,1555.9746,False,True,False,False
20.5,0.141106202,1,35,1,0,3836.3396,False,False,False,True
16.85,0.036463975,1,18,0,1,543.2928,False,True,False,False
14.8,0.01946418,4,33,2,0,1950.794,False,True,False,False
12.3,0.0,1,33,2,0,177.7686,False,True,False,False
7.435,0.123086812,4,18,0,1,1035.319,False,True,False,False
15.1,0.105646853,1,16,0,1,949.4308,False,True,False,False
9.195,0.118149377,3,13,0,1,1283.6624,False,True,False,False
10.1,0.046545786,1,33,2,0,484.7024,False,True,False,False
16.0,0.065009745,1,33,2,0,934.7832,False,True,False,False
17.7,0.016630303,1,18,0,1,534.6374,False,True,False,False
8.1,0.134532392,1,21,1,2,878.856,False,True,False,False
20.6,0.083133128,2,21,1,2,1332.9316,False,True,False,False
20.35,0.039428167,2,11,1,0,3560.6984,False,False,True,False
8.195,0.0,1,11,1,0,647.8234,False,False,True,False
17.75,0.034823127,4,18,0,1,4993.5,False,True,False,False
7.475,0.148492521,4,16,0,1,1691.7978,False,True,False,False
19.0,0.065901299,4,11,1,0,1695.7926,False,False,True,False
12.6,0.041622264,2,21,1,2,4042.7376,False,True,False,False
9.0,0.064933297,3,35,1,0,4763.799,False,False,False,True
7.895,0.0945493,2,16,0,1,1640.5312,False,True,False,False
15.85,0.107076832,1,35,1,0,1288.9888,False,False,False,True
17.1,0.128674983,2,18,0,1,2334.9606,False,True,False,False
8.355,0.188322664,3,11,1,0,2207.127,False,False,True,False
10.895,0.0,3,35,0,2,437.4306,True,False,False,False
18.5,0.052025392,2,33,2,0,2370.248,False,True,False,False
19.0,0.065316099,4,35,1,0,5087.3778,False,False,False,True
8.975,0.01516265,2,22,0,0,103.199,True,False,False,False
10.1,0.053584207,4,23,0,2,4697.8848,False,True,False,False
9.285,0.020989132,3,33,2,0,2406.867,False,True,False,False
11.6,0.144017405,4,23,0,2,5736.5328,False,True,False,False
17.7,0.115978122,3,35,1,0,7192.6374,False,False,False,True
12.5,0.081465335,4,11,1,0,6611.394,False,False,True,False
16.0,0.041177505,3,13,0,1,3246.4408,False,True,False,False
14.15,0.042352822,1,11,1,0,1262.3568,False,False,True,False
20.2,0.074541867,2,11,1,0,1758.3778,False,False,True,False
13.65,0.18454121,4,18,0,1,4672.5844,False,True,False,False
17.25,0.114160573,4,13,0,1,3775.086,False,True,False,False
5.655,0.175352413,3,21,1,2,2478.7734,False,True,False,False
20.75,0.083590755,3,16,0,1,3067.3406,False,True,False,False
5.175,0.029471408,2,33,2,0,3281.7282,False,True,False,False
20.0,0.028282832,1,13,0,1,1086.5856,False,True,False,False
11.8,0.0,1,22,0,0,229.701,True,False,False,False
16.75,0.008208342,2,18,0,1,1528.011,False,True,False,False
18.35,0.03334929,3,11,1,0,1990.742,False,False,True,False
12.8,0.076060037,2,23,0,2,868.869,False,True,False,False
19.75,0.014301326,2,23,0,2,1230.3984,False,True,False,False
8.75,0.074931201,4,11,1,0,938.778,False,False,True,False
13.3,0.080131363,4,11,1,0,4194.54,False,False,True,False
18.85,0.167444431,4,33,2,0,1166.4816,False,True,False,False
9.695,0.03033748,4,21,1,2,5764.4964,False,True,False,False
20.7,0.04874969,1,16,0,1,113.8518,False,True,False,False
11.5,0.014788594,3,35,1,0,7443.644,False,False,False,True
11.1,0.111298111,4,13,0,1,3057.3536,False,True,False,False
8.975,0.05268526,1,33,2,0,3579.3408,False,True,False,False
12.15,0.018485511,4,11,1,0,1522.0188,False,False,True,False
7.67,0.184689756,1,33,2,0,450.0808,False,True,False,False
13.8,0.064153845,1,33,2,0,607.2096,False,True,False,False
4.785,0.092516598,2,33,2,0,1325.6078,False,True,False,False
20.0,0.104245198,2,21,1,2,1270.3464,False,True,False,False
6.785,0.041779181,1,35,1,0,1107.8912,False,False,False,True
8.395,0.07226985,4,11,1,0,3542.056,False,False,True,False
6.175,0.179806961,2,11,1,0,1534.0032,False,False,True,False
8.21,0.044995631,1,21,1,2,1308.297,False,True,False,False
19.7,0.053523765,1,13,0,1,1471.418,False,True,False,False
19.6,0.041459372,1,11,1,0,1239.7196,False,False,True,False
7.5,0.036234918,3,23,0,2,3896.2616,False,True,False,False
5.845,0.105445801,4,11,1,0,1496.0526,False,False,True,False
11.395,0.0,3,33,2,0,3460.8284,False,True,False,False
7.17,0.05997133,2,11,1,0,2870.9296,False,False,True,False
5.75,0.075595405,2,13,0,1,1259.6936,False,True,False,False
15.5,0.210375806,3,22,0,0,177.1028,True,False,False,False
7.76,0.059341019,2,16,0,1,798.96,False,True,False,False
13.65,0.18520944,4,13,0,1,3185.853,False,True,False,False
10.8,0.098566832,2,21,1,2,1488.063,False,True,False,False
11.1,0.11084417,4,21,1,2,5159.2842,False,True,False,False
19.2,0.0350152,3,35,1,0,5954.2494,False,False,False,True
12.8,0.023567538,4,21,1,2,4500.808,False,True,False,False
8.785,0.0,2,22,0,0,121.8414,True,False,False,False
20.6,0.04792722,4,16,0,1,4318.3788,False,True,False,False
7.89,0.036207786,2,18,0,1,3456.1678,False,True,False,False
16.85,0.044377096,3,33,2,0,1659.8394,False,True,False,False
16.35,0.034742632,2,18,0,1,759.012,False,True,False,False
9.195,0.116915909,3,35,1,0,4974.1918,False,False,False,True
17.35,0.062979148,1,18,0,1,1707.777,False,True,False,False
8.96,0.068604503,4,35,1,0,7488.9184,False,False,False,True
11.1,0.03294861,2,35,1,0,2488.7604,False,False,False,True
12.6,0.007450258,4,33,2,0,2816.334,False,True,False,False
5.32,0.093027718,2,21,1,2,2954.1546,False,True,False,False
19.6,0.164864915,4,35,0,2,761.0094,True,False,False,False
13.0,0.083498083,4,16,0,1,593.2278,False,True,False,False
18.7,0.014522363,1,35,1,0,1298.31,False,False,False,True
19.85,0.025963795,1,16,0,1,1150.5024,False,True,False,False
17.6,0.019012262,4,13,0,1,3072.667,False,True,False,False
14.6,0.059393919,3,16,0,1,3259.7568,False,True,False,False
7.55,0.027212058,3,21,1,2,2756.412,False,True,False,False
13.8,0.013263968,2,23,0,2,2930.1858,False,True,False,False
17.25,0.079113947,2,22,0,0,97.2068,True,False,False,False
10.1,0.03020851,3,23,0,2,1544.656,False,True,False,False
14.3,0.049634817,4,33,2,0,3165.879,False,True,False,False
9.8,0.047187038,2,23,0,2,1619.2256,False,True,False,False
11.3,0.066681333,4,23,0,2,387.4956,False,True,False,False
7.67,0.185218446,1,18,0,1,415.4592,False,True,False,False
13.8,0.162462044,1,22,0,0,226.372,True,False,False,False
10.395,0.031273559,3,21,1,2,1267.6832,False,True,False,False
20.7,0.042836778,3,23,0,2,1593.9252,False,True,False,False
16.1,0.114127418,3,35,0,2,585.904,True,False,False,False
17.35,0.146895866,3,11,1,0,3745.125,False,False,True,False
16.35,0.013420879,2,11,1,0,1810.976,False,False,True,False
19.35,0.026181893,3,23,0,2,2358.2636,False,True,False,False
15.2,0.012184999,1,13,0,1,145.8102,False,True,False,False
14.3,0.026428924,1,11,1,0,554.6114,False,False,True,False
18.5,0.045243613,3,35,1,0,3499.4448,False,False,False,True
20.0,0.0,2,23,0,2,1780.3492,False,True,False,False
11.6,0.076790922,3,35,1,0,2566.659,False,False,False,True
10.1,0.045950475,1,13,0,1,1230.3984,False,True,False,False
8.1,0.133673087,1,35,1,0,918.804,False,False,False,True
16.75,0.060252433,3,35,1,0,3079.9908,False,False,False,True
8.18,0.082529704,1,21,1,2,744.3644,False,True,False,False
19.5,0.082552214,3,23,0,2,716.4008,False,True,False,False
18.7,0.089272253,4,23,0,2,5113.344,False,True,False,False
12.35,0.072541731,1,18,0,1,886.8456,False,True,False,False
16.0,0.017536671,1,33,2,0,1039.9796,False,True,False,False
8.395,0.072088552,4,21,1,2,4554.072,False,True,False,False
4.785,0.092781435,2,18,0,1,1807.647,False,True,False,False
5.03,0.008644894,2,16,0,1,2665.8632,False,True,False,False
15.6,0.025342692,3,13,0,1,1751.054,False,True,False,False
7.285,0.031145743,3,16,0,1,2626.581,False,True,False,False
20.35,0.0,2,21,1,2,1470.0864,False,True,False,False
17.7,0.030108283,3,13,0,1,4362.3216,False,True,False,False
6.52,0.044391149,3,35,1,0,4476.1734,False,False,False,True
20.25,0.022639471,4,13,0,1,2241.0828,False,True,False,False
8.945,0.0,4,13,0,1,4733.838,False,True,False,False
7.825,0.139419417,1,35,0,2,258.3304,True,False,False,False
18.25,0.015278899,4,23,0,2,3174.5344,False,True,False,False
20.35,0.039329257,2,21,1,2,2924.8594,False,True,False,False
16.75,0.008579863,1,21,1,2,960.7494,False,True,False,False
12.1,0.028164527,3,22,0,0,539.298,True,False,False,False
18.5,0.0,3,16,0,1,2041.3428,False,True,False,False
15.0,0.054367971,1,16,0,1,996.0368,False,True,False,False
19.5,0.0273467,3,23,0,2,1757.712,False,True,False,False
13.65,0.016001434,4,13,0,1,1842.9344,False,True,False,False
13.15,0.165328057,3,16,0,1,3435.528,False,True,False,False
16.1,0.013529884,2,35,1,0,1402.1748,False,False,False,True
20.6,0.030510526,4,23,0,2,7833.8028,False,True,False,False
6.28,0.027699863,1,16,0,1,1221.0772,False,True,False,False
5.925,0.09646733,1,23,0,2,669.129,False,True,False,False
17.7,0.011636708,2,18,0,1,1061.951,False,True,False,False
18.85,0.141642219,3,23,0,2,2874.9244,False,True,False,False
15.6,0.044767801,4,35,1,0,4592.0226,False,False,False,True
17.5,0.028009382,2,22,0,0,419.454,True,False,False,False
17.7,0.1164455,3,33,2,0,5163.9448,False,True,False,False
16.1,0.013584408,2,33,2,0,323.5788,False,True,False,False
9.8,0.026950104,2,11,1,0,1265.02,False,False,True,False
7.565,0.054751689,1,18,0,1,622.523,False,True,False,False
17.6,0.076121831,2,23,0,2,1125.202,False,True,False,False
12.15,0.058516562,3,21,1,2,5198.5664,False,True,False,False
9.31,0.037923509,1,33,2,0,379.506,False,True,False,False
19.25,0.058365706,1,21,1,2,2432.8332,False,True,False,False
9.5,0.031346387,2,18,0,1,1657.842,False,True,False,False
15.35,0.015663185,3,33,2,0,3006.087,False,True,False,False
14.5,0.063750302,3,35,1,0,2287.023,False,False,False,True
9.8,0.07252476,2,35,1,0,1687.1372,False,False,False,True
